Sites	Catalog_ID
1	21684
1	21690
1	21701
3	21716
1	21728
1	21755
1	21756
2	21758
3	21774
2	21788
6	21789
2	21791
4	21797
3	21806
1	21812
1	21815
3	21819
2	21823
1	21824
1	21833
2	21844
1	21853
1	21855
2	21882
2	21890
3	21895
3	21915
1	21922
1	21930
1	21934
3	21937
1	21940
1	21942
1	21958
3	21960
1	21976
2	21979
1	21986
1	21989
2	21994
4	21999
4	22011
2	22027
1	22032
1	22035
2	22040
1	22046
1	22053
5	22072
1	22087
3	22104
2	22119
3	22130
2	22139
3	22153
1	22160
3	22170
1	22181
4	22194
1	22203
4	22209
1	22228
4	22238
1	22250
1	22254
3	22260
2	22267
1	22272
1	22275
1	22294
6	22304
1	22310
1	22316
1	22319
1	22332
1	22352
1	22360
1	22364
2	22368
2	22370
3	22388
2	22389
1	22394
3	22397
3	22400
3	22402
2	22408
1	22410
3	22416
2	22418
1	22421
1	22441
1	22453
4	22468
5	22469
7	22474
3	22481
1	22491
1	22500
1	22501
3	22506
2	22529
2	22532
1	22535
3	22545
1	22552
2	22559
4	22570
1	22577
2	22582
7	22583
1	22597
1	22598
1	22615
1	22617
2	22628
3	22629
1	22630
1	22638
1	22651
2	22658
3	22672
3	22687
2	22696
1	22710
2	22720
3	22742
2	22747
1	22748
1	22749
4	22758
1	22760
1	22768
2	22771
2	22783
4	22786
2	22791
3	22811
1	22816
6	22821
1	22822
1	22825
1	22828
1	22830
7	22841
5	22843
1	22845
3	22859
1	22886
1	22899
4	22922
2	22926
1	22927
2	22932
8	22933
5	22937
4	22939
1	22941
1	22959
1	22971
3	22974
3	22993
4	22994
1	23017
1	23028
5	23034
1	23036
3	23037
2	23045
6	23049
8	23050
3	23052
1	23053
2	23068
8	23069
1	23074
1	23077
1	23083
1	23086
3	23095
1	23104
5	23109
2	23113
2	23132
1	23136
1	23139
3	23143
2	23148
5	23155
4	23167
3	23179
9	23195
2	23205
1	23248
1	23253
2	23262
2	23263
2	23266
1	23268
2	23275
4	23276
2	23316
1	23331
2	23333
2	23334
1	23337
6	23344
3	23351
4	23361
3	23364
4	23375
1	23382
1	23398
3	23404
3	23405
1	23406
4	23411
3	23424
2	23429
3	23439
1	23442
4	23447
2	23458
1	23475
2	23477
1	23478
1	23489
1	23498
1	23501
1	23506
2	23509
3	23517
1	23520
1	23538
1	23572
1	23581
4	23595
2	23607
3	23619
4	23631
2	23645
1	23664
3	23669
1	23675
5	23682
1	23695
1	23734
3	23750
1	23753
5	23761
1	23764
3	23783
3	23797
4	23802
1	23803
8	23816
3	23823
1	23848
1	23854
3	23858
1	23866
6	23877
2	23888
2	23907
3	23917
1	23922
2	23927
2	23929
1	23930
4	23945
1	23947
2	23954
3	23959
1	23967
1	23977
3	23986
2	24000
4	24022
1	24027
2	24040
1	24064
4	24068
1	24073
2	24077
2	24086
5	24089
1	24092
1	24100
1	24114
4	24121
2	24132
1	24134
1	24152
2	24157
1	24168
1	24177
6	24181
7	24187
1	24194
1	24208
1	24213
4	24232
4	24238
2	24253
2	24256
7	24259
1	24295
2	24300
2	24301
1	24305
2	24310
1	24311
2	24326
2	24348
3	24356
1	24364
1	24370
2	24383
5	24387
1	24391
3	24399
5	24419
2	24434
2	24439
1	24446
1	24459
1	24461
1	24466
1	24486
2	24501
5	24509
1	24510
5	24514
5	24516
2	24534
3	24535
1	24549
5	24566
1	24573
1	24574
1	24579
3	24584
2	24606
2	24615
2	24620
1	24628
1	24642
2	24644
5	24649
1	24655
1	24657
1	24695
1	24704
3	24713
1	24741
2	24745
5	24746
3	24750
1	24764
1	24767
1	24784
1	24791
2	24813
1	24820
6	24821
1	24825
2	24831
2	24860
2	24867
1	24877
4	24885
2	24887
1	24921
1	24929
1	24936
1	24942
2	24947
2	25044
1	25049
1	25055
2	25129
1	25212
4	25277
1	25279
4	25410
7	25437
8	25440
1	25464
3	25520
4	25569
1	25611
2	25665
1	25762
1	25776
4	25784
2	25815
2	25871
1	25881
1	25918
3	25925
3	25928
4	25929
1	25961
4	26001
3	26021
3	26022
1	26033
5	26060
2	26061
7	26092
1	26097
2	26106
3	26130
1	26132
2	26141
3	26150
4	26164
4	26199
3	26258
1	26270
2	26295
1	26307
1	26344
1	26346
1	26434
1	26435
2	26468
2	26473
1	26501
10	26517
1	26550
1	26551
1	26580
2	26581
2	26584
4	26587
2	26601
1	26604
1	26617
1	26625
1	26644
2	26651
1	26658
2	26679
2	26691
2	26794
2	26823
1	26844
1	26856
3	26872
2	26879
2	26884
3	26895
1	26949
4	26966
3	27034
1	27035
1	27042
1	27048
3	27132
3	27143
1	27172
2	27216
2	27244
1	27276
3	27325
1	27332
2	27342
1	27415
3	27475
2	27594
1	27667
1	27700
6	27778
1	27827
1	27849
2	28006
1	28034
1	28067
2	28102
1	28112
1	28648
1	28650
1	28696
4	28790
1	28799
2	28831
1	28915
1	29134
1	29171
2	29300
1	29399
2	29527
2	29929
3	30082
2	30218
1	30221
1	30244
3	30296
2	30578
2	30715
1	30846
1	32140
2	32878
2	33353
